course_id,course_title,course_url,description,learning_outcomes,official_competencies,normalized_competencies,competency_category,tags,provider,author_creator,duration,course_type,difficulty_level,target_role,modules,assessments_available,language,license,source_url,extraction_note,derived_domain,derived_competencies,derived_subskills,derived_keywords,derived_target_roles,derived_learning_outcomes,derived_prerequisites,derived_skill_level,derived_skill_level_confidence,derivation_basis,derivation_confidence,is_seed_record
ext_114471818487185408124,Build and Execute an Organisational AI Strategy,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471818487185408124,NULL,NULL,NULL,NULL,NULL,NULL,Coursera,Coursera,5h 52m,iGOT native self-paced course,Intermediate,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Technical,"[""TECH-AIML""]","[""TECH-AIML-ML""]","[""build"", ""execute"", ""organisational"", ""strategy""]",NULL,NULL,NULL,Intermediate,0.6,course_title,0.5,Y
ext_114471827876872192172,AI for Education (Intermediate),https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471827876872192172,NULL,NULL,NULL,NULL,NULL,NULL,Kennesaw State University,Kennesaw State University,5h 25m,iGOT native self-paced course,Intermediate,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Technical,"[""TECH-AIML""]","[""TECH-AIML-ML""]","[""education"", ""intermediate""]",NULL,NULL,NULL,Intermediate,0.6,course_title,0.5,Y
ext_114471829010751488181,AI for Energy and Biomedical Applications,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471829010751488181,NULL,NULL,NULL,NULL,NULL,NULL,University of Michigan,University of Michigan,6h 49m,iGOT native self-paced course,Intermediate,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Technical,"[""TECH-AIML""]","[""TECH-AIML-ML""]","[""applications"", ""biomedical"", ""energy""]",NULL,NULL,NULL,Intermediate,0.6,course_title,0.5,Y
do_1142432175613706241256,Cybersecurity (Intermediate Level),https://portal.igotkarmayogi.gov.in/app/toc/do_1142432175613706241256/overview,NULL,NULL,NULL,NULL,NULL,NULL,IIT Madras,IIT Madras,1h 25m,iGOT native self-paced course,Intermediate,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Digital Governance,"[""DGOV-CYBER""]",NULL,"[""cybersecurity"", ""intermediate"", ""level""]",NULL,NULL,NULL,Intermediate,0.6,course_title,0.5,Y
do_1142431111153991681157,Emerging Technologies and Security,https://portal.igotkarmayogi.gov.in/app/toc/do_1142431111153991681157/overview,NULL,NULL,NULL,NULL,NULL,NULL,IIT Madras,IIT Madras,44m,iGOT native self-paced course,Intermediate,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,NULL,NULL,NULL,"[""emerging"", ""security"", ""technologies""]",NULL,NULL,NULL,Intermediate,0.6,NULL,NULL,Y
ext_114471829986787328184,Strategy and Game Theory for Management,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471829986787328184,NULL,NULL,NULL,NULL,NULL,NULL,"IIM, Ahmedabad","IIM, Ahmedabad",32h 42m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,NULL,NULL,NULL,"[""game"", ""management"", ""strategy"", ""theory""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ext_114471828231954432176,Leadership Skills,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471828231954432176,NULL,NULL,NULL,NULL,NULL,NULL,"IIM, Ahmedabad","IIM, Ahmedabad",46h 11m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Behavioural / Managerial,"[""BM-LEADERSHIP""]",NULL,"[""leadership"", ""skills""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
ext_114471817693544448133,"Law, Governance, and Public Policy",https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471817693544448133,NULL,NULL,NULL,NULL,NULL,NULL,O. P. Jindal Global University,O. P. Jindal Global University,18h 37m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Behavioural / Managerial,"[""BM-DECISION""]",NULL,"[""governance"", ""policy"", ""public""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
ext_114471836936683520192,Introduction to Quantum Information,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471836936683520192,NULL,NULL,NULL,NULL,NULL,NULL,Korea Advanced Institute of Science and Technology (KAIST),Korea Advanced Institute of Science and Technology (KAIST),10h 48m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Technical,"[""TECH-AIML""]",NULL,"[""information"", ""introduction"", ""quantum""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
ext_114471842702008320196,Negotiation Fundamentals,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471842702008320196,NULL,NULL,NULL,NULL,NULL,NULL,ESSEC Business School,ESSEC Business School,8h 39m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Behavioural / Managerial,"[""BM-COMM""]",NULL,"[""fundamentals"", ""negotiation""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
ext_114471819367686144139,Analysis and Interpretation of Large-Scale Programs,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471819367686144139,NULL,NULL,NULL,NULL,NULL,NULL,Johns Hopkins University,Johns Hopkins University,21h 6m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Behavioural / Managerial,"[""BM-PM""]",NULL,"[""analysis"", ""interpretation"", ""large"", ""programs"", ""scale""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
ext_114471830248448000156,Forest Carbon Credits and Initiatives,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471830248448000156,NULL,NULL,NULL,NULL,NULL,NULL,Michigan State University,Michigan State University,6h,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,NULL,NULL,NULL,"[""carbon"", ""credits"", ""forest"", ""initiatives""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ext_114471831709081600161,Design Thinking and Predictive Analytics for Data Products,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471831709081600161,NULL,NULL,NULL,NULL,NULL,NULL,University of California San Diego,University of California San Diego,8h 25m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,NULL,NULL,NULL,"[""analytics"", ""data"", ""design"", ""predictive"", ""products"", ""thinking""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ext_114471826132869120165,Effective Engagement of Civil Society in Development,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471826132869120165,NULL,NULL,NULL,NULL,NULL,NULL,Erasmus University Rotterdam,Erasmus University Rotterdam,13h 19m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,NULL,NULL,NULL,"[""civil"", ""development"", ""effective"", ""engagement"", ""society""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ext_114471819373109248140,Blockchain Platforms,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471819373109248140,NULL,NULL,NULL,NULL,NULL,NULL,"University at Buffalo, The State University of New York","University at Buffalo, The State University of New York",16h 16m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,Technical,"[""TECH-CLOUD""]",NULL,"[""blockchain"", ""platforms""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
ext_114471816782184448129,Trade and Investment: Evidence-based policies for development,https://portal.igotkarmayogi.gov.in/app/toc/ext/ext_114471816782184448129,NULL,NULL,NULL,NULL,NULL,NULL,"Erasmus University, Rotterdam","Erasmus University, Rotterdam",17h 2m,iGOT Marketplace (Coursera / partner-hosted),NULL,NULL,NULL,NULL,NULL,NULL,https://cdnbbsr.s3waas.gov.in/s3f7696a9b362ac5a51c3dc8f098b73923/uploads/2026/04/20260401805284386.pdf,Course ID/URL reconstructed from a line-wrapped PDF table cell; digits verified against source text but NOT independently confirmed by loading the live iGOT page (page requires JavaScript/login). Recommend spot-verification before production use.,NULL,NULL,NULL,"[""based"", ""development"", ""evidence"", ""investment"", ""policies"", ""trade""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
NULL,Overview of Basic Statistics,NULL,NULL,NULL,NULL,"Statistics -> Official Statistics / Survey Methodology (analyst-assigned, based on title only, NOT an iGOT-native tag)",Statistical Competencies,NULL,NULL,NULL,2h 5m,iGOT native self-paced course (inferred; course platform is iGOT per surrounding document context),NULL,NULL,NULL,NULL,NULL,NULL,https://www.mospi.gov.in/uploads/announcements/announcements_1775034332154_0ff2d7ab-39ac-49a5-b01a-8c9d5966bea3_NSSTA_OM_1.4.26_.pdf,Course ID and direct course URL were NOT printed in this source document (only title + duration were listed under 'Annexure II'). This course could not be located on the live iGOT portal because course pages are JavaScript-rendered and require an authenticated session to browse/search. Field left NULL rather than guessed.,NULL,NULL,NULL,"[""basic"", ""overview"", ""statistics""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
NULL,Handling Unit Level Data of Household Consumption Expenditure Survey,NULL,NULL,NULL,NULL,"Statistics -> Official Statistics / Survey Methodology (analyst-assigned, based on title only, NOT an iGOT-native tag)",Statistical Competencies,NULL,NULL,NULL,2h 5m,iGOT native self-paced course (inferred; course platform is iGOT per surrounding document context),NULL,NULL,NULL,NULL,NULL,NULL,https://www.mospi.gov.in/uploads/announcements/announcements_1775034332154_0ff2d7ab-39ac-49a5-b01a-8c9d5966bea3_NSSTA_OM_1.4.26_.pdf,Course ID and direct course URL were NOT printed in this source document (only title + duration were listed under 'Annexure II'). This course could not be located on the live iGOT portal because course pages are JavaScript-rendered and require an authenticated session to browse/search. Field left NULL rather than guessed.,NULL,NULL,NULL,"[""consumption"", ""data"", ""expenditure"", ""handling"", ""household"", ""level"", ""survey"", ""unit""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
NULL,Handling Unit Level Data of Annual Survey of Industries,NULL,NULL,NULL,NULL,"Statistics -> Official Statistics / Survey Methodology (analyst-assigned, based on title only, NOT an iGOT-native tag)",Statistical Competencies,NULL,NULL,NULL,23m 45s,iGOT native self-paced course (inferred; course platform is iGOT per surrounding document context),NULL,NULL,NULL,NULL,NULL,NULL,https://www.mospi.gov.in/uploads/announcements/announcements_1775034332154_0ff2d7ab-39ac-49a5-b01a-8c9d5966bea3_NSSTA_OM_1.4.26_.pdf,Course ID and direct course URL were NOT printed in this source document (only title + duration were listed under 'Annexure II'). This course could not be located on the live iGOT portal because course pages are JavaScript-rendered and require an authenticated session to browse/search. Field left NULL rather than guessed.,NULL,NULL,NULL,"[""annual"", ""data"", ""handling"", ""industries"", ""level"", ""survey"", ""unit""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
NULL,Handling Data of Annual Survey of Unincorporated Sector Enterprises,NULL,NULL,NULL,NULL,"Statistics -> Official Statistics / Survey Methodology (analyst-assigned, based on title only, NOT an iGOT-native tag)",Statistical Competencies,NULL,NULL,NULL,27m 55s,iGOT native self-paced course (inferred; course platform is iGOT per surrounding document context),NULL,NULL,NULL,NULL,NULL,NULL,https://www.mospi.gov.in/uploads/announcements/announcements_1775034332154_0ff2d7ab-39ac-49a5-b01a-8c9d5966bea3_NSSTA_OM_1.4.26_.pdf,Course ID and direct course URL were NOT printed in this source document (only title + duration were listed under 'Annexure II'). This course could not be located on the live iGOT portal because course pages are JavaScript-rendered and require an authenticated session to browse/search. Field left NULL rather than guessed.,NULL,NULL,NULL,"[""annual"", ""data"", ""enterprises"", ""handling"", ""sector"", ""survey"", ""unincorporated""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
NULL,Know Your Ministry - Ministry of Statistics and Programme Implementation,NULL,NULL,NULL,NULL,"Statistics -> Official Statistics / Survey Methodology (analyst-assigned, based on title only, NOT an iGOT-native tag)",Statistical Competencies,NULL,NULL,NULL,1h 10m,iGOT native self-paced course (inferred; course platform is iGOT per surrounding document context),NULL,NULL,NULL,NULL,NULL,NULL,https://www.mospi.gov.in/uploads/announcements/announcements_1775034332154_0ff2d7ab-39ac-49a5-b01a-8c9d5966bea3_NSSTA_OM_1.4.26_.pdf,Course ID and direct course URL were NOT printed in this source document (only title + duration were listed under 'Annexure II'). This course could not be located on the live iGOT portal because course pages are JavaScript-rendered and require an authenticated session to browse/search. Field left NULL rather than guessed.,NULL,NULL,NULL,"[""implementation"", ""know"", ""ministry"", ""programme"", ""statistics"", ""your""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
do_1140561554800394241156,Nation Branding,https://portal.igotkarmayogi.gov.in/app/toc/do_1140561554800394241156/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepvd.nic.in/igot31march/,"Course ID taken from an external government circular reproducing an iGOT deep-link. Attempted to fetch the live overview page directly; it returned only a JavaScript-shell (no content), so title was NOT independently re-confirmed against the live page -- provider/duration/description could not be verified and are left NULL.",NULL,NULL,NULL,"[""branding"", ""nation""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
do_113981544641339392163,Design Thinking for Excellence in Public Services,https://portal.igotkarmayogi.gov.in/app/toc/do_113981544641339392163/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepvd.nic.in/igot31march/,"Course ID taken from an external government circular reproducing an iGOT deep-link. Attempted to fetch the live overview page directly; it returned only a JavaScript-shell (no content), so title was NOT independently re-confirmed against the live page -- provider/duration/description could not be verified and are left NULL.",Technical,"[""TECH-DATAVIZ""]",NULL,"[""design"", ""excellence"", ""public"", ""services"", ""thinking""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,Y
do_1141534070151987201679,"Overview of Viksit Bharat, 2047",https://portal.igotkarmayogi.gov.in/app/toc/do_1141534070151987201679/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepvd.nic.in/igot31march/,"Course ID taken from an external government circular reproducing an iGOT deep-link. Attempted to fetch the live overview page directly; it returned only a JavaScript-shell (no content), so title was NOT independently re-confirmed against the live page -- provider/duration/description could not be verified and are left NULL.",NULL,NULL,NULL,"[""bharat"", ""overview"", ""viksit""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
do_114295480892014592194,Divyangjan Adhikar Adhiniyam 2016 (Rights of Persons with Disabilities Act 2016) [Hindi],https://portal.igotkarmayogi.gov.in/app/toc/do_114295480892014592194/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",NULL,NULL,NULL,"[""adhikar"", ""adhiniyam"", ""disabilities"", ""divyangjan"", ""hindi"", ""persons"", ""rights"", ""with""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
do_113984681753231360194,Basic Indian Sign Language Course in Self Learning Mode - Part 1,https://portal.igotkarmayogi.gov.in/app/toc/do_113984681753231360194/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",NULL,NULL,NULL,"[""basic"", ""course"", ""indian"", ""language"", ""learning"", ""mode"", ""part"", ""self""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
do_1139974407060275201131,Basic Indian Sign Language Course in Self Learning Mode - Part 2,https://portal.igotkarmayogi.gov.in/app/toc/do_1139974407060275201131/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",NULL,NULL,NULL,"[""basic"", ""course"", ""indian"", ""language"", ""learning"", ""mode"", ""part"", ""self""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
do_113956369201438720137,Evidence Based Policy Making,https://portal.igotkarmayogi.gov.in/app/toc/do_113956369201438720137/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",Behavioural / Managerial,"[""BM-DECISION""]",NULL,"[""based"", ""evidence"", ""making"", ""policy""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,N
do_1143195977640345601231,Driving Sustainability through Policy & Governance,https://portal.igotkarmayogi.gov.in/app/toc/do_1143195977640345601231/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",Behavioural / Managerial,"[""BM-CHANGE"", ""BM-DECISION""]",NULL,"[""driving"", ""governance"", ""policy"", ""sustainability"", ""through""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,N
do_1142325579698257921713,Investing in Government Schemes,https://portal.igotkarmayogi.gov.in/app/toc/do_1142325579698257921713/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",NULL,NULL,NULL,"[""government"", ""investing"", ""schemes""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
do_1143569319354040321430,Leading with Clarity: Svadharma in Public Service,https://portal.igotkarmayogi.gov.in/app/toc/do_1143569319354040321430/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",NULL,NULL,NULL,"[""clarity"", ""leading"", ""public"", ""service"", ""svadharma"", ""with""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
do_114085334432260096152,Gen AI for Everyone,https://portal.igotkarmayogi.gov.in/app/toc/do_114085334432260096152/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",Technical,"[""TECH-AIML""]","[""TECH-AIML-GENAI"", ""TECH-AIML-ML""]","[""everyone""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,N
do_1141085925442682881296,Basics of Communication,https://portal.igotkarmayogi.gov.in/app/toc/do_1141085925442682881296/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",Behavioural / Managerial,"[""BM-COMM""]",NULL,"[""basics"", ""communication""]",NULL,NULL,NULL,NULL,NULL,course_title,0.5,N
do_1141533857591132161321,Swachhata Hi Seva - 2024 Training Module [Hindi],https://portal.igotkarmayogi.gov.in/app/toc/do_1141533857591132161321/overview,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iGOT native self-paced course,NULL,NULL,NULL,NULL,NULL,NULL,https://niepid.nic.in/en/mandatory-course-completion-and-comprehensive-assessment-on-igot-karmayogi-platfrom/,"Course ID/title/URL extracted from an official NIEPID (National Institute for the Empowerment of Persons with Intellectual Disabilities, Dept. of Empowerment of Persons with Disabilities, GoI) circular table listing mandatory iGOT courses by pay level, published 25 Mar 2026. Title translated/transliterated from Hindi where the source used Devanagari script. Not independently confirmed by loading the live iGOT page (requires login).",NULL,NULL,NULL,"[""hindi"", ""module"", ""seva"", ""swachhata"", ""training""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
